,id,frequency
11737,"(91, 66644)",1
11738,"(15718, 63224)",1
11739,"(5301, 64018)",1
11740,"(2169, 63271)",1
11741,"(928, 63235)",1
11742,"(6725, 63235)",1
11743,"(15815, 66625)",1
11744,"(11592, 67782)",1
11745,"(13868, 67782)",1
11746,"(14230, 67782)",1
11747,"(2945, 63107)",1
11748,"(10195, 63199)",1
11749,"(17837, 63107)",1
11750,"(17837, 63199)",1
11751,"(2681, 67816)",2
11752,"(10128, 64060)",1
11753,"(2681, 67781)",1
11754,"(1045, 44257)",1
11755,"(1960, 63288)",1
11756,"(1312, 63480)",1
11757,"(2073, 63480)",1
11758,"(5087, 63480)",1
11759,"(8156, 63480)",1
11760,"(399, 63142)",1
11761,"(399, 63105)",1
11762,"(399, 63235)",1
11763,"(4872, 63233)",1
11764,"(6752, 65419)",1
11765,"(6752, 65425)",1
11766,"(2681, 63154)",1
11767,"(2681, 67794)",6
11768,"(5941, 63205)",1
11769,"(5301, 63244)",1
11770,"(211, 63144)",1
11771,"(15566, 67811)",1
11772,"(91, 30454)",1
11773,"(9111, 62742)",1
11774,"(15551, 62742)",1
11775,"(2864, 67764)",1
11776,"(928, 63146)",1
11777,"(2681, 63146)",1
11778,"(3474, 63154)",1
11779,"(1153, 22806)",1
11780,"(1153, 63107)",2
11781,"(3474, 63512)",1
11782,"(9512, 63189)",1
11783,"(15607, 63189)",1
11784,"(211, 63154)",1
11785,"(11931, 44013)",1
11786,"(13102, 52414)",1
11787,"(17934, 63504)",1
11788,"(15570, 63132)",1
11789,"(15571, 63132)",1
11790,"(11264, 34494)",1
11791,"(10128, 67780)",2
11792,"(15757, 67835)",1
11793,"(5712, 66119)",1
11794,"(17821, 67801)",1
11795,"(5301, 64016)",1
11796,"(3474, 67781)",3
11797,"(7005, 63235)",1
11798,"(3042, 66779)",1
11799,"(588, 67771)",1
11800,"(1762, 34518)",1
11801,"(9300, 34518)",1
11802,"(984, 66121)",1
11803,"(6519, 66121)",1
11804,"(15657, 34455)",1
11805,"(2875, 66644)",1
11806,"(6813, 66644)",1
11807,"(15554, 30456)",1
11808,"(15555, 30456)",1
11809,"(17771, 67929)",1
11810,"(5193, 34455)",1
11811,"(92, 30455)",1
11812,"(2290, 22806)",1
11813,"(4127, 63199)",1
11814,"(17738, 34455)",1
11815,"(17739, 34455)",1
11816,"(4446, 64431)",1
11817,"(6176, 64431)",1
11818,"(10810, 64431)",1
11819,"(11074, 64431)",1
11820,"(11721, 64431)",1
11821,"(13864, 64431)",1
11822,"(15168, 64431)",1
11823,"(15528, 64431)",1
11824,"(15529, 64431)",1
11825,"(3524, 65608)",1
11826,"(8881, 65608)",1
11827,"(9407, 65608)",1
11828,"(13831, 65608)",1
11829,"(13832, 65608)",1
11830,"(13833, 65608)",1
11831,"(13834, 65608)",1
11832,"(15660, 34491)",1
11833,"(15660, 34494)",1
11834,"(15601, 63143)",1
11835,"(15601, 63176)",1
11836,"(2026, 63142)",1
11837,"(15647, 34426)",1
11838,"(3199, 65955)",1
11839,"(12164, 56850)",1
11840,"(2681, 63247)",1
11841,"(4460, 63235)",1
11842,"(13208, 63285)",1
11843,"(15712, 56845)",1
11844,"(1833, 63218)",1
11845,"(2681, 63483)",2
11846,"(3474, 63123)",1
11847,"(1113, 44257)",1
11848,"(15705, 66497)",1
11849,"(10128, 67770)",1
11850,"(3474, 67822)",1
11851,"(5301, 34457)",1
11852,"(13208, 63233)",1
11853,"(2681, 63250)",1
11854,"(14649, 40003)",1
11855,"(5941, 26833)",1
11856,"(5941, 67793)",1
11857,"(9118, 26833)",1
11858,"(9118, 67793)",1
11859,"(15812, 26833)",1
11860,"(15813, 26833)",1
11861,"(2950, 64118)",1
11862,"(656, 62975)",1
11863,"(15636, 63485)",1
11864,"(3442, 63505)",1
11865,"(1005, 67786)",1
11866,"(12609, 67786)",1
11867,"(12609, 67868)",2
11868,"(15257, 67786)",1
11869,"(15805, 67786)",1
11870,"(15806, 67786)",1
11871,"(15807, 67786)",1
11872,"(5343, 66715)",1
11873,"(9102, 44010)",1
11874,"(12997, 67825)",1
11875,"(15804, 67932)",3
11876,"(14708, 44264)",1
11877,"(17940, 44264)",2
11878,"(17943, 44264)",1
11879,"(17944, 44264)",1
11880,"(17945, 44264)",1
11881,"(3645, 19063)",1
11882,"(6461, 65955)",2
11883,"(3474, 63247)",1
11884,"(8948, 52414)",1
11885,"(928, 34464)",1
11886,"(6863, 67792)",3
11887,"(6520, 39996)",1
11888,"(15810, 67792)",1
11889,"(3474, 63482)",1
11890,"(8808, 63285)",1
11891,"(9183, 67304)",1
11892,"(4887, 64012)",1
11893,"(4888, 64012)",1
11894,"(4952, 64012)",2
11895,"(15608, 64012)",2
11896,"(3590, 65217)",1
11897,"(2681, 66700)",1
11898,"(15773, 63488)",1
11899,"(4102, 67790)",1
11900,"(9560, 67790)",1
11901,"(13876, 67790)",1
11902,"(15401, 67790)",1
11903,"(658, 63285)",1
11904,"(15770, 66345)",1
11905,"(3474, 63275)",1
11906,"(4544, 65955)",1
11907,"(6437, 65955)",1
11908,"(3052, 64208)",1
11909,"(7937, 64208)",1
11910,"(8741, 64208)",1
11911,"(8926, 64208)",1
11912,"(9737, 64208)",1
11913,"(11290, 64208)",1
11914,"(14483, 64208)",1
11915,"(14484, 64208)",1
11916,"(14530, 64208)",1
11917,"(14531, 64208)",1
11918,"(15590, 64208)",1
11919,"(17845, 64208)",1
11920,"(2026, 63286)",2
11921,"(3486, 65955)",1
11922,"(6912, 63285)",1
11923,"(585, 64100)",1
11924,"(832, 64100)",1
11925,"(2421, 64100)",2
11926,"(2681, 64100)",2
11927,"(4541, 64100)",1
11928,"(5941, 64100)",2
11929,"(7951, 64100)",1
11930,"(9247, 64100)",1
11931,"(9330, 64100)",1
11932,"(9548, 64100)",1
11933,"(9661, 64100)",1
11934,"(10602, 64100)",2
11935,"(12277, 64100)",2
11936,"(13770, 64100)",2
11937,"(13771, 64100)",2
11938,"(13772, 64100)",2
11939,"(13773, 64100)",2
11940,"(14178, 64100)",2
11941,"(14179, 64100)",2
11942,"(14246, 64100)",1
11943,"(14522, 64100)",1
11944,"(14523, 64100)",1
11945,"(14532, 64100)",1
11946,"(14533, 64100)",1
11947,"(14720, 64100)",1
11948,"(14721, 64100)",1
11949,"(15589, 64100)",2
11950,"(17443, 64100)",2
11951,"(15733, 63277)",1
11952,"(623, 63273)",1
11953,"(2681, 67838)",1
11954,"(8483, 63249)",1
11955,"(9512, 63286)",1
11956,"(2681, 63135)",1
11957,"(1994, 62780)",2
11958,"(2681, 64012)",1
11959,"(2681, 34518)",2
11960,"(1306, 63498)",1
11961,"(2681, 63238)",1
11962,"(623, 63210)",1
11963,"(960, 63210)",1
11964,"(1749, 63210)",1
11965,"(2950, 63210)",1
11966,"(2953, 63210)",1
11967,"(4707, 63210)",1
11968,"(5812, 63210)",1
11969,"(5826, 63210)",1
11970,"(5941, 63210)",1
11971,"(6192, 63210)",1
11972,"(6331, 63210)",1
11973,"(6520, 63210)",1
11974,"(6765, 63210)",1
11975,"(6912, 63210)",1
11976,"(15617, 63210)",1
11977,"(15618, 63210)",1
11978,"(15619, 63210)",1
11979,"(17864, 63210)",1
11980,"(3905, 44016)",1
11981,"(6926, 56845)",1
11982,"(15811, 67835)",1
11983,"(17871, 63218)",1
11984,"(7963, 63162)",1
11985,"(11590, 34503)",1
11986,"(4460, 34503)",1
11987,"(8948, 63211)",1
11988,"(7361, 63295)",1
11989,"(11590, 63199)",1
11990,"(399, 63288)",1
11991,"(7294, 3216)",1
11992,"(7294, 34480)",1
11993,"(7294, 34487)",1
11994,"(8948, 63129)",1
11995,"(8948, 64057)",1
11996,"(286, 56857)",1
11997,"(333, 56857)",1
11998,"(951, 56857)",1
11999,"(1169, 56857)",1
12000,"(1191, 56857)",1
12001,"(1204, 56857)",1
12002,"(1318, 56857)",1
12003,"(1329, 56857)",1
12004,"(1362, 56857)",1
12005,"(1559, 56857)",1
12006,"(1735, 56857)",1
12007,"(2322, 56857)",1
12008,"(2483, 56857)",1
12009,"(2499, 56857)",1
12010,"(2597, 56857)",1
12011,"(3037, 56857)",1
12012,"(3101, 56857)",1
12013,"(3164, 56857)",1
12014,"(3175, 56857)",1
12015,"(3182, 56857)",1
12016,"(3645, 56857)",1
12017,"(4505, 56857)",1
12018,"(4746, 56857)",1
12019,"(4802, 56857)",1
12020,"(4994, 56857)",1
12021,"(5768, 56857)",1
12022,"(5787, 56857)",1
12023,"(6277, 56857)",1
12024,"(6500, 56857)",1
12025,"(6657, 56857)",1
12026,"(6671, 56857)",1
12027,"(6752, 56857)",1
12028,"(8073, 56857)",1
12029,"(8916, 56857)",1
12030,"(8948, 56857)",1
12031,"(9844, 56857)",1
12032,"(9938, 56857)",1
12033,"(12872, 56857)",1
12034,"(13010, 56857)",1
12035,"(15505, 56857)",1
12036,"(16175, 56857)",1
12037,"(17930, 56857)",1
12038,"(17931, 56857)",1
12039,"(17932, 56857)",1
12040,"(8948, 34510)",1
12041,"(6752, 63210)",1
12042,"(399, 63162)",1
12043,"(463, 63271)",1
12044,"(8520, 63271)",1
12045,"(11497, 63271)",1
12046,"(15637, 63271)",1
12047,"(15725, 63271)",1
12048,"(15726, 63271)",1
12049,"(15727, 63271)",1
12050,"(15728, 63271)",1
12051,"(15729, 63271)",1
12052,"(17893, 63271)",1
12053,"(3474, 63459)",1
12054,"(1994, 63237)",1
12055,"(1994, 64542)",1
12056,"(5608, 64015)",1
12057,"(12642, 64382)",1
12058,"(2950, 63498)",1
12059,"(6524, 63498)",1
12060,"(12642, 63498)",1
12061,"(6473, 63224)",1
12062,"(10226, 63224)",1
12063,"(15721, 63233)",1
12064,"(15703, 66489)",1
12065,"(6187, 44257)",1
12066,"(6194, 44257)",1
12067,"(4594, 63235)",1
12068,"(9512, 63237)",1
12069,"(15542, 34507)",1
12070,"(15542, 34508)",1
12071,"(13824, 63162)",1
12072,"(13825, 63162)",1
12073,"(246, 64011)",1
12074,"(1306, 64011)",1
12075,"(12163, 64011)",1
12076,"(16970, 64011)",1
12077,"(17855, 64011)",1
12078,"(2269, 63496)",1
12079,"(4952, 56845)",1
12080,"(77, 64197)",1
12081,"(1939, 64197)",1
12082,"(14885, 64197)",1
12083,"(15642, 64197)",1
12084,"(211, 63269)",1
12085,"(6626, 65837)",1
12086,"(17923, 63288)",1
12087,"(3474, 63122)",1
12088,"(77, 34507)",1
12089,"(15723, 63244)",1
12090,"(6752, 34542)",1
12091,"(6752, 64298)",1
12092,"(399, 34368)",1
12093,"(91, 63488)",1
12094,"(77, 66498)",1
12095,"(15305, 67780)",1
12096,"(17963, 67832)",1
12097,"(211, 67803)",1
12098,"(9560, 66333)",1
12099,"(13259, 56844)",1
12100,"(11692, 52414)",2
12101,"(15699, 67810)",1
12102,"(6863, 63142)",1
12103,"(7765, 67825)",1
12104,"(12448, 65734)",1
12105,"(2681, 44257)",1
12106,"(399, 34545)",1
12107,"(17713, 67804)",1
12108,"(7005, 44016)",1
12109,"(3474, 34491)",1
12110,"(3474, 56848)",1
12111,"(77, 63281)",1
12112,"(15702, 64100)",1
12113,"(10489, 64665)",1
12114,"(8354, 34464)",1
12115,"(1749, 34589)",1
12116,"(8733, 34503)",1
12117,"(15785, 63527)",1
12118,"(587, 63247)",1
12119,"(15675, 67759)",1
12120,"(1306, 64017)",1
12121,"(2825, 65955)",1
12122,"(211, 63468)",1
12123,"(928, 63237)",1
12124,"(2681, 64388)",1
12125,"(9230, 67769)",1
12126,"(77, 44263)",1
12127,"(91, 44263)",1
12128,"(15588, 44263)",1
12129,"(3201, 34472)",1
12130,"(2120, 39988)",1
12131,"(2681, 39988)",1
12132,"(3474, 39988)",1
12133,"(3474, 63113)",1
12134,"(9375, 63498)",1
12135,"(928, 63233)",1
12136,"(6733, 63233)",1
12137,"(8105, 63233)",1
12138,"(11430, 63233)",1
12139,"(3474, 64987)",1
12140,"(484, 39996)",1
12141,"(1994, 63275)",1
12142,"(830, 66906)",1
12143,"(2270, 63496)",2
12144,"(17303, 67810)",1
12145,"(2080, 63206)",1
12146,"(13109, 44264)",1
12147,"(15740, 44264)",1
12148,"(1960, 63250)",1
12149,"(3474, 63144)",1
12150,"(4268, 63522)",1
12151,"(6176, 67930)",1
12152,"(11721, 67930)",1
12153,"(15528, 67930)",1
12154,"(15529, 67930)",1
12155,"(623, 67837)",1
12156,"(2026, 67837)",1
12157,"(8081, 30454)",1
12158,"(9560, 67808)",1
12159,"(4952, 63247)",1
12160,"(2435, 34500)",1
12161,"(928, 44366)",1
12162,"(211, 63499)",1
12163,"(211, 63500)",1
12164,"(15780, 63514)",1
12165,"(14940, 63228)",1
12166,"(2950, 63247)",1
12167,"(15364, 64197)",1
12168,"(91, 63233)",1
12169,"(659, 63233)",1
12170,"(2681, 63128)",1
12171,"(15768, 66345)",1
12172,"(15769, 66345)",1
12173,"(15732, 63275)",1
12174,"(8713, 67890)",4
12175,"(399, 67581)",1
12176,"(1211, 67581)",1
12177,"(1947, 67581)",1
12178,"(1948, 67581)",1
12179,"(9844, 67581)",1
12180,"(15314, 67581)",1
12181,"(16175, 67581)",1
12182,"(15352, 34373)",1
12183,"(2681, 44098)",1
12184,"(16011, 66159)",1
12185,"(9787, 34484)",1
12186,"(315, 65862)",2
12187,"(2446, 67888)",1
12188,"(77, 34589)",1
12189,"(13773, 44057)",2
12190,"(13773, 66159)",4
12191,"(15211, 34567)",3
12192,"(4446, 67888)",1
12193,"(10810, 67888)",1
12194,"(11074, 67888)",1
12195,"(13864, 67888)",1
12196,"(15168, 67888)",1
12197,"(7265, 44039)",1
12198,"(9338, 745)",1
12199,"(16037, 745)",1
12200,"(6339, 44125)",1
12201,"(1380, 56379)",2
12202,"(5656, 63876)",1
12203,"(2681, 63876)",2
12204,"(399, 63876)",2
12205,"(3101, 63876)",3
12206,"(77, 44093)",1
12207,"(5766, 44093)",1
12208,"(13631, 44093)",1
12209,"(16023, 44093)",1
12210,"(5940, 44034)",1
12211,"(5941, 44034)",1
12212,"(9118, 44034)",1
12213,"(8855, 66796)",1
12214,"(5096, 44057)",1
12215,"(5096, 66159)",1
12216,"(13773, 290)",1
12217,"(18039, 290)",1
12218,"(18039, 44057)",1
12219,"(18039, 66159)",1
12220,"(231, 67758)",1
12221,"(4910, 44057)",2
12222,"(2387, 34393)",1
12223,"(5235, 34574)",1
12224,"(15851, 65353)",1
12225,"(2681, 44182)",1
12226,"(16014, 34567)",1
12227,"(16016, 34567)",1
12228,"(16012, 44056)",1
12229,"(1028, 67867)",1
12230,"(2290, 64812)",1
12231,"(15393, 67932)",1
12232,"(15843, 64812)",1
12233,"(15844, 64812)",1
12234,"(15845, 64812)",1
12235,"(15846, 64812)",1
12236,"(2681, 44091)",4
12237,"(1530, 34589)",1
12238,"(6815, 638)",1
12239,"(11417, 638)",1
12240,"(4910, 66159)",1
12241,"(11718, 56379)",1
12242,"(11718, 66159)",1
12243,"(3277, 44057)",1
12244,"(3277, 66159)",1
12245,"(11662, 44057)",1
12246,"(11662, 66159)",1
12247,"(7150, 44125)",1
12248,"(10074, 44028)",1
12249,"(10105, 44028)",1
12250,"(13015, 44028)",1
12251,"(15837, 44028)",1
12252,"(15838, 44028)",1
12253,"(15839, 44028)",1
12254,"(6569, 62743)",1
12255,"(4852, 44175)",1
12256,"(15975, 67888)",1
12257,"(15976, 67888)",2
12258,"(15977, 67888)",1
12259,"(91, 65859)",1
12260,"(16013, 34567)",1
12261,"(15453, 26583)",1
12262,"(15840, 64129)",1
12263,"(16031, 44101)",1
12264,"(9875, 67874)",1
12265,"(8948, 44044)",1
12266,"(6500, 65295)",1
12267,"(8948, 34490)",1
12268,"(399, 3711)",1
12269,"(10017, 67853)",1
12270,"(18138, 44183)",1
12271,"(3474, 40079)",2
12272,"(6170, 63876)",1
12273,"(651, 44125)",1
12274,"(1452, 44125)",1
12275,"(8713, 290)",1
12276,"(1463, 56379)",1
12277,"(2851, 56379)",1
12278,"(3272, 65817)",1
12279,"(15884, 44054)",1
12280,"(18038, 44048)",1
12281,"(16061, 63719)",1
12282,"(1626, 34601)",1
12283,"(1659, 34601)",1
12284,"(1813, 34601)",1
12285,"(3510, 34601)",1
12286,"(3512, 34601)",1
12287,"(3627, 34601)",1
12288,"(4355, 34601)",1
12289,"(4584, 34601)",1
12290,"(6183, 34601)",1
12291,"(10331, 34601)",1
12292,"(10960, 34601)",1
12293,"(11095, 34601)",1
12294,"(2091, 66431)",1
12295,"(399, 34589)",1
12296,"(3645, 34589)",1
12297,"(1309, 40079)",1
12298,"(1309, 67717)",1
12299,"(62, 44056)",1
12300,"(53, 34636)",1
12301,"(9807, 44192)",1
12302,"(1101, 44048)",1
12303,"(1101, 56379)",1
12304,"(11382, 40128)",1
12305,"(16020, 64195)",1
12306,"(4060, 65295)",1
12307,"(10880, 65295)",1
12308,"(18078, 65295)",1
12309,"(15987, 34484)",1
12310,"(18140, 40128)",1
12311,"(10195, 63428)",1
12312,"(211, 34589)",1
12313,"(10128, 34589)",1
12314,"(178, 63415)",1
12315,"(5301, 40080)",1
12316,"(4746, 64180)",1
12317,"(4811, 64299)",1
12318,"(5757, 64299)",1
12319,"(9542, 34591)",1
12320,"(5087, 44106)",1
12321,"(841, 63426)",1
12322,"(13743, 44128)",1
12323,"(18044, 44056)",1
12324,"(8519, 34589)",1
12325,"(7770, 19251)",1
12326,"(15882, 64520)",1
12327,"(1352, 64398)",2
12328,"(2026, 64398)",1
12329,"(4446, 34601)",1
12330,"(10810, 34601)",1
12331,"(11074, 34601)",1
12332,"(13864, 34601)",1
12333,"(15168, 34601)",1
12334,"(18086, 66390)",1
12335,"(52, 66365)",3
12336,"(1454, 66287)",1
12337,"(6356, 34370)",1
12338,"(13208, 34370)",1
12339,"(15983, 34370)",1
12340,"(15984, 34370)",1
12341,"(5424, 44193)",1
12342,"(15927, 63880)",1
12343,"(18096, 44110)",1
12344,"(2026, 34554)",1
12345,"(5301, 34554)",1
12346,"(10128, 34554)",1
12347,"(4460, 34590)",1
12348,"(6500, 34590)",1
12349,"(5068, 63876)",1
12350,"(399, 34602)",1
12351,"(399, 44217)",1
12352,"(399, 44529)",1
12353,"(399, 52181)",1
12354,"(944, 44217)",1
12355,"(944, 44529)",1
12356,"(944, 52181)",1
12357,"(2681, 44217)",1
12358,"(2681, 44529)",1
12359,"(2681, 52181)",1
12360,"(4460, 44217)",1
12361,"(4460, 44529)",1
12362,"(4460, 52181)",1
12363,"(6752, 44217)",1
12364,"(6752, 44529)",1
12365,"(6752, 52181)",1
12366,"(399, 44181)",1
12367,"(2687, 44096)",1
12368,"(6500, 44096)",1
12369,"(7362, 44096)",1
12370,"(9991, 44096)",1
12371,"(14855, 44096)",1
12372,"(18079, 44096)",1
12373,"(345, 44282)",1
12374,"(2687, 44282)",1
12375,"(3645, 44282)",1
12376,"(4872, 44282)",1
12377,"(6500, 44282)",1
12378,"(13588, 44282)",1
12379,"(7875, 65295)",1
12380,"(16001, 44037)",1
12381,"(8948, 34607)",1
12382,"(399, 62752)",1
12383,"(1204, 34589)",1
12384,"(6500, 34589)",1
12385,"(18051, 44149)",1
12386,"(18051, 62743)",1
12387,"(9781, 44282)",1
12388,"(9781, 52182)",1
12389,"(3182, 34554)",1
12390,"(5233, 66159)",1
12391,"(5233, 66538)",1
12392,"(2046, 64299)",1
12393,"(4889, 64380)",1
12394,"(5574, 34490)",1
12395,"(2681, 3711)",1
12396,"(658, 40128)",1
12397,"(3101, 52183)",1
12398,"(15868, 62975)",1
12399,"(536, 40034)",1
12400,"(17986, 34484)",1
12401,"(11590, 40079)",1
12402,"(11590, 63442)",1
12403,"(18080, 44096)",1
12404,"(4952, 64299)",1
12405,"(12743, 44089)",1
12406,"(16057, 22817)",1
12407,"(8290, 67894)",1
12408,"(9868, 67894)",1
12409,"(11515, 67894)",1
12410,"(3341, 66206)",1
12411,"(4731, 66206)",1
12412,"(15933, 52169)",1
12413,"(18116, 52185)",1
12414,"(16065, 63594)",1
12415,"(1038, 67892)",1
12416,"(3474, 64341)",1
12417,"(2681, 40079)",1
12418,"(6170, 67717)",1
12419,"(17983, 34414)",1
12420,"(4848, 34589)",1
12421,"(890, 44098)",1
12422,"(15992, 34520)",1
12423,"(15881, 64377)",1
12424,"(6557, 66163)",1
12425,"(2681, 44123)",2
12426,"(15872, 67579)",1
12427,"(18142, 40128)",1
12428,"(10340, 44192)",1
12429,"(12793, 64520)",2
12430,"(7115, 34370)",1
12431,"(6384, 63933)",1
12432,"(211, 34567)",1
12433,"(9118, 44181)",1
12434,"(9118, 44183)",1
12435,"(465, 34605)",1
12436,"(15944, 44166)",1
12437,"(698, 40128)",1
12438,"(5389, 44166)",2
12439,"(17532, 44166)",2
12440,"(15921, 44125)",1
12441,"(11523, 15340)",1
12442,"(11523, 67867)",1
12443,"(6192, 15340)",1
12444,"(6192, 67867)",1
12445,"(18126, 44177)",1
12446,"(7425, 44192)",1
12447,"(5051, 65888)",1
12448,"(12667, 65888)",1
12449,"(15742, 65888)",1
12450,"(15932, 65888)",1
12451,"(18104, 65888)",1
12452,"(18112, 65888)",1
12453,"(18113, 65888)",1
12454,"(18098, 44122)",1
12455,"(2258, 64341)",1
12456,"(9230, 34370)",1
12457,"(3474, 40094)",1
12458,"(4640, 290)",2
12459,"(5383, 66206)",1
12460,"(77, 34490)",1
12461,"(15929, 64889)",1
12462,"(5625, 34609)",1
12463,"(6954, 67866)",1
12464,"(13310, 67866)",1
12465,"(623, 44179)",1
12466,"(77, 65014)",1
12467,"(77, 34368)",1
12468,"(77, 44083)",1
12469,"(6747, 64676)",2
12470,"(4341, 44158)",1
12471,"(10810, 67717)",1
12472,"(13326, 64893)",1
12473,"(13326, 65581)",1
12474,"(18097, 44459)",1
12475,"(2681, 63963)",1
12476,"(12448, 63963)",1
12477,"(6075, 67847)",1
12478,"(3474, 44044)",1
12479,"(17978, 67848)",2
12480,"(17978, 67851)",1
12481,"(9997, 44181)",2
12482,"(9997, 44183)",1
12483,"(984, 67874)",1
12484,"(2681, 34578)",1
12485,"(18146, 44192)",1
12486,"(15887, 44056)",1
12487,"(4952, 34490)",1
12488,"(3201, 44110)",1
12489,"(1211, 65188)",1
12490,"(1204, 44044)",1
12491,"(444, 44046)",1
12492,"(1318, 63876)",2
12493,"(1733, 63876)",1
12494,"(1735, 63876)",1
12495,"(2597, 63876)",1
12496,"(3076, 63876)",1
12497,"(3645, 63876)",1
12498,"(4460, 63876)",1
12499,"(4802, 63876)",1
12500,"(4872, 63876)",1
12501,"(5757, 63876)",1
12502,"(4978, 44137)",1
12503,"(1211, 34490)",1
12504,"(3352, 67867)",1
12505,"(1960, 67867)",1
12506,"(16062, 67876)",1
12507,"(9080, 34408)",1
12508,"(3474, 44123)",1
12509,"(3474, 34411)",1
12510,"(18005, 65859)",1
12511,"(15917, 40079)",1
12512,"(15828, 34370)",1
12513,"(2197, 44132)",1
12514,"(2197, 44139)",1
12515,"(2197, 64678)",1
12516,"(18046, 34567)",1
12517,"(15993, 34522)",1
12518,"(15504, 34591)",1
12519,"(15900, 34591)",1
12520,"(5786, 34567)",1
12521,"(1045, 67875)",1
12522,"(1096, 34533)",1
12523,"(508, 67896)",1
12524,"(522, 67896)",1
12525,"(9868, 67893)",1
12526,"(11515, 67893)",1
12527,"(77, 67867)",2
12528,"(6920, 62976)",1
12529,"(518, 65815)",1
12530,"(8413, 65815)",1
12531,"(1793, 64029)",1
12532,"(2120, 64029)",1
12533,"(3239, 64029)",1
12534,"(4419, 64029)",1
12535,"(10736, 64029)",1
12536,"(18170, 64029)",1
12537,"(16272, 63903)",1
12538,"(9483, 3231)",1
12539,"(9483, 62976)",1
12540,"(4952, 67875)",1
12541,"(18178, 67873)",1
12542,"(1994, 64341)",1
12543,"(456, 34567)",1
12544,"(611, 34599)",2
12545,"(12819, 44126)",1
12546,"(399, 34554)",1
12547,"(3445, 44148)",1
12548,"(16043, 63888)",1
12549,"(18134, 63888)",1
12550,"(16015, 34567)",1
12551,"(3474, 44192)",1
12552,"(949, 34484)",1
12553,"(8948, 44096)",1
12554,"(11430, 40065)",1
12555,"(12870, 40065)",1
12556,"(15319, 40065)",1
12557,"(11692, 67865)",1
12558,"(77, 44479)",1
12559,"(77, 67849)",1
12560,"(8103, 67971)",1
12561,"(15928, 44158)",1
12562,"(11293, 62977)",1
12563,"(7703, 44044)",1
12564,"(6211, 44193)",1
12565,"(744, 44148)",1
12566,"(698, 44177)",1
12567,"(1857, 44177)",1
12568,"(2421, 44177)",1
12569,"(2489, 44177)",1
12570,"(13484, 44177)",1
12571,"(15952, 44177)",1
12572,"(6912, 62976)",1
12573,"(16040, 66030)",1
12574,"(506, 65572)",1
12575,"(523, 65572)",1
12576,"(6783, 65572)",1
12577,"(2489, 3437)",1
12578,"(2489, 67586)",1
12579,"(9073, 3437)",1
12580,"(9073, 67586)",1
12581,"(13912, 3437)",1
12582,"(13912, 67586)",1
12583,"(13913, 3437)",1
12584,"(13913, 67586)",1
12585,"(13914, 3437)",1
12586,"(13914, 67586)",1
12587,"(15355, 3437)",1
12588,"(15355, 67586)",1
12589,"(17713, 67948)",1
12590,"(9473, 64896)",1
12591,"(6565, 34337)",3
12592,"(77, 44213)",2
12593,"(13804, 64680)",2
12594,"(16157, 63437)",1
12595,"(16154, 66955)",1
12596,"(3352, 65793)",1
12597,"(444, 64996)",1
12598,"(11943, 34650)",1
12599,"(16342, 67691)",1
12600,"(2681, 44338)",1
12601,"(5644, 52320)",1
12602,"(711, 66035)",2
12603,"(16077, 52323)",1
12604,"(18326, 44476)",1
12605,"(513, 67984)",3
12606,"(18422, 44213)",1
12607,"(1282, 64680)",2
12608,"(16087, 64680)",1
12609,"(785, 52324)",1
12610,"(785, 64022)",1
12611,"(10183, 64022)",1
12612,"(10183, 64023)",1
12613,"(2681, 63886)",1
12614,"(3474, 40054)",3
12615,"(13293, 44341)",1
12616,"(399, 44237)",1
12617,"(5998, 44335)",1
12618,"(399, 34663)",1
12619,"(9157, 44338)",1
12620,"(9157, 44538)",1
12621,"(21, 64022)",1
12622,"(18483, 64022)",1
12623,"(3101, 44292)",1
12624,"(4124, 65155)",1
12625,"(14248, 65155)",1
12626,"(17710, 65155)",1
12627,"(18279, 64680)",1
12628,"(16159, 44363)",1
12629,"(14636, 34351)",1
12630,"(841, 67903)",1
12631,"(3474, 66391)",3
12632,"(4735, 44242)",2
12633,"(13208, 52314)",1
12634,"(2287, 66267)",1
12635,"(1392, 64821)",1
12636,"(2681, 65797)",3
12637,"(77, 44234)",1
12638,"(4460, 52324)",1
12639,"(5087, 44200)",1
12640,"(11574, 44290)",1
12641,"(12728, 44290)",1
12642,"(16330, 44290)",1
12643,"(16331, 44290)",1
12644,"(18490, 44290)",1
12645,"(18491, 44290)",1
12646,"(18492, 44290)",1
12647,"(18493, 44290)",1
12648,"(43, 19189)",1
12649,"(2021, 19189)",1
12650,"(2950, 19189)",1
12651,"(3093, 19189)",1
12652,"(3554, 19189)",1
12653,"(4952, 19189)",1
12654,"(5301, 19189)",1
12655,"(7214, 19189)",1
12656,"(8649, 19189)",1
12657,"(9755, 19189)",1
12658,"(9763, 19189)",1
12659,"(10128, 19189)",1
12660,"(11886, 19189)",1
12661,"(12642, 19189)",1
12662,"(18510, 19189)",1
12663,"(16211, 64679)",1
12664,"(9473, 63889)",1
12665,"(6170, 52318)",2
12666,"(2681, 66391)",6
12667,"(16212, 44380)",1
12668,"(984, 64365)",1
12669,"(2681, 64368)",1
12670,"(6447, 44189)",2
12671,"(10869, 52257)",1
12672,"(14677, 62882)",1
12673,"(5998, 64348)",1
12674,"(6160, 64348)",1
12675,"(6324, 64348)",1
12676,"(7937, 65481)",1
12677,"(9560, 64348)",1
